Date,INR
10/21/1998,"12,483.20"
10/22/1998,"12,382.30"
10/23/1998,"12,359.30"
10/26/1998,"12,317.40"
10/27/1998,"12,382.20"
10/28/1998,"12,385.60"
10/29/1998,"12,443.60"
10/30/1998,"12,381.80"
11/2/1998,"12,380.50"
11/3/1998,"12,212.80"
11/4/1998,"12,243.80"
11/5/1998,"12,295.30"
11/6/1998,"12,406.60"
11/9/1998,"12,346.40"
11/10/1998,"12,358.90"
11/11/1998,"12,410.60"
11/12/1998,"12,464.80"
11/13/1998,"12,569.60"
11/16/1998,"12,488.40"
11/17/1998,"12,472.50"
11/18/1998,"12,591.60"
11/19/1998,"12,574.10"
11/20/1998,"12,532.00"
11/23/1998,"12,535.10"
11/24/1998,"12,576.10"
11/25/1998,"12,570.50"
11/26/1998,"12,593.30"
11/27/1998,"12,599.70"
11/30/1998,"12,548.30"
12/1/1998,"12,487.20"
12/2/1998,"12,524.90"
12/3/1998,"12,463.70"
12/4/1998,"12,438.80"
12/7/1998,"12,583.00"
12/8/1998,"12,537.00"
12/9/1998,"12,524.10"
12/10/1998,"12,517.90"
12/11/1998,"12,381.50"
12/14/1998,"12,409.30"
12/15/1998,"12,448.40"
12/16/1998,"12,511.70"
12/17/1998,"12,479.20"
12/18/1998,"12,406.10"
12/21/1998,"12,326.10"
12/22/1998,"12,218.20"
12/23/1998,"12,156.80"
12/24/1998,"12,155.80"
12/25/1998,"12,155.80"
12/28/1998,"12,150.80"
12/29/1998,"12,204.70"
12/30/1998,"12,240.10"
12/31/1998,"12,230.40"
1/1/1999,"12,230.40"
1/4/1999,"12,220.80"
1/5/1999,"12,218.20"
1/6/1999,"12,226.60"
1/7/1999,"12,326.90"
1/8/1999,"12,369.40"
1/11/1999,"12,377.20"
1/12/1999,"12,317.20"
1/13/1999,"12,129.50"
1/14/1999,"12,139.80"
1/15/1999,"12,152.90"
1/18/1999,"12,184.00"
1/19/1999,"12,179.10"
1/20/1999,"12,157.90"
1/21/1999,"12,231.50"
1/22/1999,"12,202.20"
1/25/1999,"12,229.40"
1/26/1999,"12,203.90"
1/27/1999,"12,058.70"
1/28/1999,"12,052.30"
1/29/1999,"12,130.90"
2/1/1999,"12,193.60"
2/2/1999,"12,262.60"
2/3/1999,"12,182.90"
2/4/1999,"12,197.70"
2/5/1999,"12,290.10"
2/8/1999,"12,263.10"
2/9/1999,"12,181.00"
2/10/1999,"12,309.70"
2/11/1999,"12,198.40"
2/12/1999,"12,274.80"
2/15/1999,"12,276.90"
2/16/1999,"12,124.50"
2/17/1999,"12,131.20"
2/18/1999,"12,125.10"
2/19/1999,"12,147.00"
2/22/1999,"12,180.90"
2/23/1999,"12,169.00"
2/24/1999,"12,233.20"
2/25/1999,"12,189.90"
2/26/1999,"12,249.90"
3/1/1999,"12,183.30"
3/2/1999,"12,249.20"
3/3/1999,"12,154.70"
3/4/1999,"12,230.80"
3/5/1999,"12,241.50"
3/8/1999,"12,300.10"
3/9/1999,"12,442.00"
3/10/1999,"12,384.00"
3/11/1999,"12,478.80"
3/12/1999,"12,413.00"
3/15/1999,"12,288.00"
3/16/1999,"12,001.30"
3/17/1999,"12,077.00"
3/18/1999,"12,034.60"
3/19/1999,"12,030.30"
3/22/1999,"12,051.50"
3/23/1999,"12,043.70"
3/24/1999,"12,052.90"
3/25/1999,"12,016.90"
3/26/1999,"11,863.50"
3/29/1999,"11,878.40"
3/30/1999,"11,864.10"
3/31/1999,"11,857.10"
4/1/1999,"11,903.70"
4/2/1999,"11,903.70"
4/5/1999,"11,905.50"
4/6/1999,"11,880.80"
4/7/1999,"11,958.20"
4/8/1999,"11,987.50"
4/9/1999,"11,973.90"
4/12/1999,"12,089.10"
4/13/1999,"12,116.10"
4/14/1999,"12,113.90"
4/15/1999,"12,140.20"
4/16/1999,"12,142.10"
4/19/1999,"12,178.00"
4/20/1999,"12,159.50"
4/21/1999,"12,111.80"
4/22/1999,"12,119.60"
4/23/1999,"12,128.10"
4/26/1999,"12,058.10"
4/27/1999,"12,033.10"
4/28/1999,"12,116.60"
4/29/1999,"12,113.10"
4/30/1999,"12,260.70"
5/3/1999,"12,255.70"
5/4/1999,"12,199.40"
5/5/1999,"12,221.50"
5/6/1999,"12,306.60"
5/7/1999,"12,068.40"
5/10/1999,"11,876.90"
5/11/1999,"11,944.00"
5/12/1999,"11,863.90"
5/13/1999,"11,878.80"
5/14/1999,"11,798.30"
5/17/1999,"11,797.80"
5/18/1999,"11,754.30"
5/19/1999,"11,646.00"
5/20/1999,"11,714.90"
5/21/1999,"11,684.30"
5/24/1999,"11,633.40"
5/25/1999,"11,613.80"
5/26/1999,"11,542.70"
5/27/1999,"11,571.60"
5/28/1999,"11,528.30"
5/31/1999,"11,509.50"
6/1/1999,"11,466.50"
6/2/1999,"11,468.70"
6/3/1999,"11,367.00"
6/4/1999,"11,392.30"
6/7/1999,"11,415.50"
6/8/1999,"11,290.20"
6/9/1999,"11,251.60"
6/10/1999,"11,122.40"
6/11/1999,"11,181.40"
6/14/1999,"11,232.80"
6/15/1999,"11,258.00"
6/16/1999,"11,160.70"
6/17/1999,"11,134.90"
6/18/1999,"11,172.40"
6/21/1999,"11,191.40"
6/22/1999,"11,169.40"
6/23/1999,"11,210.80"
6/24/1999,"11,271.60"
6/25/1999,"11,294.80"
6/28/1999,"11,282.70"
6/29/1999,"11,361.60"
6/30/1999,"11,317.30"
7/1/1999,"11,390.30"
7/2/1999,"11,417.20"
7/5/1999,"11,321.50"
7/6/1999,"11,145.10"
7/7/1999,"11,136.30"
7/8/1999,"11,163.80"
7/9/1999,"11,144.90"
7/12/1999,"11,068.50"
7/13/1999,"11,007.90"
7/14/1999,"11,037.00"
7/15/1999,"10,954.00"
7/16/1999,"11,053.00"
7/19/1999,"10,973.20"
7/20/1999,"10,924.80"
7/21/1999,"11,000.80"
7/22/1999,"10,981.70"
7/23/1999,"11,046.80"
7/26/1999,"10,968.90"
7/27/1999,"11,026.70"
7/28/1999,"11,006.30"
7/29/1999,"10,991.00"
7/30/1999,"11,070.00"
8/2/1999,"11,063.70"
8/3/1999,"11,101.40"
8/4/1999,"11,096.20"
8/5/1999,"11,111.70"
8/6/1999,"11,116.20"
8/9/1999,"11,130.80"
8/10/1999,"11,139.80"
8/11/1999,"11,201.80"
8/12/1999,"11,313.90"
8/13/1999,"11,310.00"
8/16/1999,"11,249.70"
8/17/1999,"11,273.40"
8/18/1999,"11,346.90"
8/19/1999,"11,219.10"
8/20/1999,"11,250.70"
8/23/1999,"11,135.50"
8/24/1999,"11,027.30"
8/25/1999,"11,004.70"
8/26/1999,"11,015.80"
8/27/1999,"11,040.30"
8/30/1999,"11,038.40"
8/31/1999,"11,075.50"
9/1/1999,"11,073.70"
9/2/1999,"11,062.80"
9/3/1999,"11,064.50"
9/6/1999,"11,068.70"
9/7/1999,"11,120.50"
9/8/1999,"11,140.60"
9/9/1999,"11,181.60"
9/10/1999,"11,141.10"
9/13/1999,"11,154.20"
9/14/1999,"11,173.10"
9/15/1999,"11,191.20"
9/16/1999,"11,142.20"
9/17/1999,"11,107.10"
9/20/1999,"11,122.90"
9/21/1999,"11,273.20"
9/22/1999,"11,473.60"
9/23/1999,"11,517.70"
9/24/1999,"11,763.90"
9/27/1999,"12,247.80"
9/28/1999,"13,137.10"
9/29/1999,"13,383.70"
9/30/1999,"13,034.90"
10/1/1999,"13,403.20"
10/4/1999,"13,634.30"
10/5/1999,"14,189.40"
10/6/1999,"13,863.30"
10/7/1999,"14,080.20"
10/8/1999,"14,037.10"
10/11/1999,"13,780.80"
10/12/1999,"13,910.90"
10/13/1999,"13,976.80"
10/14/1999,"13,938.60"
10/15/1999,"13,713.30"
10/18/1999,"13,528.40"
10/19/1999,"13,432.30"
10/20/1999,"13,323.00"
10/21/1999,"13,152.80"
10/22/1999,"13,124.20"
10/25/1999,"13,101.50"
10/26/1999,"12,860.80"
10/27/1999,"12,604.00"
10/28/1999,"12,854.70"
10/29/1999,"12,977.90"
11/1/1999,"12,639.10"
11/2/1999,"12,618.40"
11/3/1999,"12,628.70"
11/4/1999,"12,613.50"
11/5/1999,"12,577.60"
11/8/1999,"12,514.40"
11/9/1999,"12,621.50"
11/10/1999,"12,836.30"
11/11/1999,"12,844.90"
11/12/1999,"12,635.90"
11/15/1999,"12,619.60"
11/16/1999,"12,774.90"
11/17/1999,"12,742.20"
11/18/1999,"12,735.60"
11/19/1999,"12,744.60"
11/22/1999,"12,792.40"
11/23/1999,"12,892.50"
11/24/1999,"12,913.00"
11/25/1999,"12,949.10"
11/26/1999,"12,881.80"
11/29/1999,"12,682.90"
11/30/1999,"12,649.70"
12/1/1999,"12,549.70"
12/2/1999,"12,413.10"
12/3/1999,"12,274.90"
12/6/1999,"11,989.30"
12/7/1999,"12,136.10"
12/8/1999,"12,206.90"
12/9/1999,"12,124.60"
12/10/1999,"12,202.70"
12/13/1999,"12,161.70"
12/14/1999,"12,157.80"
12/15/1999,"12,186.40"
12/16/1999,"12,191.60"
12/17/1999,"12,359.00"
12/20/1999,"12,362.00"
12/21/1999,"12,298.90"
12/22/1999,"12,431.60"
12/23/1999,"12,501.10"
12/24/1999,"12,501.10"
12/27/1999,"12,498.30"
12/28/1999,"12,497.50"
12/29/1999,"12,662.10"
12/30/1999,"12,631.00"
12/31/1999,"12,631.00"
1/3/2000,"12,624.40"
1/4/2000,"12,253.40"
1/5/2000,"12,204.50"
1/6/2000,"12,155.60"
1/7/2000,"12,275.60"
1/10/2000,"12,255.20"
1/11/2000,"12,285.60"
1/12/2000,"12,284.20"
1/13/2000,"12,278.30"
1/14/2000,"12,331.30"
1/17/2000,"12,424.10"
1/18/2000,"12,453.70"
1/19/2000,"12,530.00"
1/20/2000,"12,552.80"
1/21/2000,"12,537.80"
1/24/2000,"12,524.80"
1/25/2000,"12,551.00"
1/26/2000,"12,459.20"
1/27/2000,"12,442.10"
1/28/2000,"12,504.10"
1/31/2000,"12,360.00"
2/1/2000,"12,339.20"
2/2/2000,"12,446.40"
2/3/2000,"12,428.70"
2/4/2000,"12,806.10"
2/7/2000,"13,636.80"
2/8/2000,"12,920.90"
2/9/2000,"13,455.00"
2/10/2000,"13,463.10"
2/11/2000,"13,587.60"
2/14/2000,"13,449.40"
2/15/2000,"13,269.90"
2/16/2000,"13,189.80"
2/17/2000,"13,292.80"
2/18/2000,"13,238.60"
2/21/2000,"13,309.50"
2/22/2000,"13,182.50"
2/23/2000,"13,167.60"
2/24/2000,"13,030.00"
2/25/2000,"12,824.10"
2/28/2000,"12,756.70"
2/29/2000,"12,806.50"
3/1/2000,"12,764.60"
3/2/2000,"12,630.90"
3/3/2000,"12,571.40"
3/6/2000,"12,583.00"
3/7/2000,"12,625.10"
3/8/2000,"12,688.30"
3/9/2000,"12,659.30"
3/10/2000,"12,649.40"
3/13/2000,"12,665.80"
3/14/2000,"12,586.60"
3/15/2000,"12,601.90"
3/16/2000,"12,521.30"
3/17/2000,"12,366.70"
3/20/2000,"12,451.60"
3/21/2000,"12,422.60"
3/22/2000,"12,544.50"
3/23/2000,"12,415.10"
3/24/2000,"12,420.20"
3/27/2000,"12,389.60"
3/28/2000,"12,237.00"
3/29/2000,"12,195.00"
3/30/2000,"12,023.40"
3/31/2000,"12,067.70"
4/3/2000,"12,102.30"
4/4/2000,"12,077.60"
4/5/2000,"12,269.50"
4/6/2000,"12,184.50"
4/7/2000,"12,221.50"
4/10/2000,"12,309.50"
4/11/2000,"12,324.10"
4/12/2000,"12,232.50"
4/13/2000,"12,284.50"
4/14/2000,"12,310.70"
4/17/2000,"12,298.40"
4/18/2000,"12,268.60"
4/19/2000,"12,279.80"
4/20/2000,"12,219.50"
4/21/2000,"12,219.50"
4/24/2000,"12,215.40"
4/25/2000,"12,200.90"
4/26/2000,"12,061.70"
4/27/2000,"12,048.50"
4/28/2000,"12,008.00"
5/1/2000,"12,004.60"
5/2/2000,"12,022.70"
5/3/2000,"12,029.90"
5/4/2000,"12,220.60"
5/5/2000,"12,252.60"
5/8/2000,"12,129.60"
5/9/2000,"12,068.60"
5/10/2000,"12,229.70"
5/11/2000,"12,145.20"
5/12/2000,"12,151.80"
5/15/2000,"12,095.30"
5/16/2000,"12,135.70"
5/17/2000,"12,008.90"
5/18/2000,"11,995.00"
5/19/2000,"12,011.80"
5/22/2000,"12,048.80"
5/23/2000,"12,062.30"
5/24/2000,"12,082.50"
5/25/2000,"12,068.40"
5/26/2000,"12,037.60"
5/29/2000,"12,073.50"
5/30/2000,"12,171.60"
5/31/2000,"12,135.80"
6/1/2000,"12,144.60"
6/2/2000,"12,567.80"
6/5/2000,"12,652.80"
6/6/2000,"12,884.30"
6/7/2000,"12,705.70"
6/8/2000,"12,788.70"
6/9/2000,"12,731.20"
6/12/2000,"12,743.70"
6/13/2000,"13,036.60"
6/14/2000,"12,835.60"
6/15/2000,"12,843.90"
6/16/2000,"12,967.50"
6/19/2000,"12,766.90"
6/20/2000,"12,778.80"
6/21/2000,"12,770.00"
6/22/2000,"12,845.70"
6/23/2000,"12,767.40"
6/26/2000,"12,683.50"
6/27/2000,"12,670.20"
6/28/2000,"12,864.20"
6/29/2000,"12,942.70"
6/30/2000,"12,872.40"
7/3/2000,"12,850.00"
7/4/2000,"12,796.50"
7/5/2000,"12,813.60"
7/6/2000,"12,750.70"
7/7/2000,"12,644.80"
7/10/2000,"12,689.30"
7/11/2000,"12,636.60"
7/12/2000,"12,510.30"
7/13/2000,"12,554.10"
7/14/2000,"12,526.80"
7/17/2000,"12,628.30"
7/18/2000,"12,651.30"
7/19/2000,"12,501.20"
7/20/2000,"12,545.60"
7/21/2000,"12,575.50"
7/24/2000,"12,517.40"
7/25/2000,"12,559.20"
7/26/2000,"12,533.90"
7/27/2000,"12,554.10"
7/28/2000,"12,479.70"
7/31/2000,"12,459.30"
8/1/2000,"12,530.90"
8/2/2000,"12,582.20"
8/3/2000,"12,494.60"
8/4/2000,"12,444.20"
8/7/2000,"12,445.60"
8/8/2000,"12,490.90"
8/9/2000,"12,408.60"
8/10/2000,"12,483.10"
8/11/2000,"12,488.30"
8/14/2000,"12,595.00"
8/15/2000,"12,538.20"
8/16/2000,"12,626.40"
8/17/2000,"12,723.50"
8/18/2000,"12,627.30"
8/21/2000,"12,541.00"
8/22/2000,"12,488.90"
8/23/2000,"12,506.20"
8/24/2000,"12,513.70"
8/25/2000,"12,550.30"
8/28/2000,"12,529.10"
8/29/2000,"12,545.10"
8/30/2000,"12,519.20"
8/31/2000,"12,678.30"
9/1/2000,"12,672.80"
9/4/2000,"12,647.10"
9/5/2000,"12,568.90"
9/6/2000,"12,510.10"
9/7/2000,"12,441.30"
9/8/2000,"12,448.30"
9/11/2000,"12,427.60"
9/12/2000,"12,524.00"
9/13/2000,"12,437.30"
9/14/2000,"12,476.60"
9/15/2000,"12,469.40"
9/18/2000,"12,558.00"
9/19/2000,"12,607.00"
9/20/2000,"12,534.60"
9/21/2000,"12,452.20"
9/22/2000,"12,655.10"
9/25/2000,"12,557.90"
9/26/2000,"12,658.90"
9/27/2000,"12,730.50"
9/28/2000,"12,740.70"
9/29/2000,"12,597.50"
10/2/2000,"12,572.80"
10/3/2000,"12,526.70"
10/4/2000,"12,495.70"
10/5/2000,"12,459.40"
10/6/2000,"12,449.70"
10/9/2000,"12,443.60"
10/10/2000,"12,493.00"
10/11/2000,"12,620.10"
10/12/2000,"12,682.10"
10/13/2000,"12,666.50"
10/16/2000,"12,579.10"
10/17/2000,"12,516.60"
10/18/2000,"12,601.40"
10/19/2000,"12,523.00"
10/20/2000,"12,536.70"
10/23/2000,"12,586.70"
10/24/2000,"12,546.70"
10/25/2000,"12,444.90"
10/26/2000,"12,428.90"
10/27/2000,"12,332.60"
10/30/2000,"12,351.90"
10/31/2000,"12,387.90"
11/1/2000,"12,413.50"
11/2/2000,"12,379.10"
11/3/2000,"12,332.70"
11/6/2000,"12,386.90"
11/7/2000,"12,385.60"
11/8/2000,"12,331.50"
11/9/2000,"12,366.40"
11/10/2000,"12,376.40"
11/13/2000,"12,384.20"
11/14/2000,"12,397.00"
11/15/2000,"12,370.00"
11/16/2000,"12,492.20"
11/17/2000,"12,406.70"
11/20/2000,"12,447.80"
11/21/2000,"12,455.80"
11/22/2000,"12,461.10"
11/23/2000,"12,441.00"
11/24/2000,"12,445.30"
11/27/2000,"12,570.20"
11/28/2000,"12,657.30"
11/29/2000,"12,612.70"
11/30/2000,"12,608.70"
12/1/2000,"12,614.70"
12/4/2000,"12,675.10"
12/5/2000,"12,661.20"
12/6/2000,"12,697.70"
12/7/2000,"12,806.90"
12/8/2000,"12,763.70"
12/11/2000,"12,657.30"
12/12/2000,"12,662.30"
12/13/2000,"12,607.20"
12/14/2000,"12,594.50"
12/15/2000,"12,642.20"
12/18/2000,"12,637.30"
12/19/2000,"12,587.30"
12/20/2000,"12,726.10"
12/21/2000,"12,751.70"
12/22/2000,"12,744.20"
12/25/2000,"12,744.20"
12/26/2000,"12,740.10"
12/27/2000,"12,842.10"
12/28/2000,"12,814.10"
12/29/2000,"12,811.30"
1/1/2001,"12,811.30"
1/2/2001,"12,659.00"
1/3/2001,"12,477.20"
1/4/2001,"12,484.20"
1/5/2001,"12,490.30"
1/8/2001,"12,524.60"
1/9/2001,"12,450.90"
1/10/2001,"12,415.20"
1/11/2001,"12,316.00"
1/12/2001,"12,276.60"
1/15/2001,"12,262.00"
1/16/2001,"12,294.30"
1/17/2001,"12,236.90"
1/18/2001,"12,292.70"
1/19/2001,"12,286.40"
1/22/2001,"12,341.40"
1/23/2001,"12,333.10"
1/24/2001,"12,252.00"
1/25/2001,"12,315.20"
1/26/2001,"12,249.80"
1/29/2001,"12,221.20"
1/30/2001,"12,300.30"
1/31/2001,"12,271.50"
2/1/2001,"12,419.00"
2/2/2001,"12,376.20"
2/5/2001,"12,317.80"
2/6/2001,"12,184.00"
2/7/2001,"12,216.70"
2/8/2001,"12,203.50"
2/9/2001,"12,075.60"
2/12/2001,"12,142.50"
2/13/2001,"12,141.80"
2/14/2001,"12,131.60"
2/15/2001,"12,038.10"
2/16/2001,"11,979.20"
2/19/2001,"12,075.10"
2/20/2001,"11,936.10"
2/21/2001,"12,002.10"
2/22/2001,"12,051.40"
2/23/2001,"12,135.70"
2/26/2001,"12,271.70"
2/27/2001,"12,514.80"
2/28/2001,"12,416.20"
3/1/2001,"12,397.30"
3/2/2001,"12,246.00"
3/5/2001,"12,216.40"
3/6/2001,"12,174.70"
3/7/2001,"12,128.00"
3/8/2001,"12,266.30"
3/9/2001,"12,556.10"
3/12/2001,"12,689.00"
3/13/2001,"12,561.50"
3/14/2001,"12,309.90"
3/15/2001,"12,221.20"
3/16/2001,"12,165.60"
3/19/2001,"12,166.40"
3/20/2001,"12,213.70"
3/21/2001,"12,232.80"
3/22/2001,"12,193.10"
3/23/2001,"12,265.90"
3/26/2001,"12,233.90"
3/27/2001,"12,216.40"
3/28/2001,"12,128.10"
3/29/2001,"12,130.10"
3/30/2001,"12,015.30"
4/2/2001,"11,937.50"
4/3/2001,"11,986.90"
4/4/2001,"12,086.50"
4/5/2001,"12,023.60"
4/6/2001,"12,051.00"
4/9/2001,"12,058.40"
4/10/2001,"11,948.60"
4/11/2001,"12,032.00"
4/12/2001,"12,139.40"
4/13/2001,"12,139.40"
4/16/2001,"12,192.50"
4/17/2001,"12,217.20"
4/18/2001,"12,129.70"
4/19/2001,"12,327.50"
4/20/2001,"12,350.80"
4/23/2001,"12,287.10"
4/24/2001,"12,341.60"
4/25/2001,"12,346.30"
4/26/2001,"12,348.90"
4/27/2001,"12,397.00"
4/30/2001,"12,323.30"
5/1/2001,"12,363.10"
5/2/2001,"12,357.70"
5/3/2001,"12,475.50"
5/4/2001,"12,480.90"
5/7/2001,"12,478.20"
5/8/2001,"12,411.40"
5/9/2001,"12,543.40"
5/10/2001,"12,576.50"
5/11/2001,"12,609.00"
5/14/2001,"12,587.00"
5/15/2001,"12,528.90"
5/16/2001,"12,717.40"
5/17/2001,"12,861.60"
5/18/2001,"12,811.90"
5/21/2001,"13,684.40"
5/22/2001,"13,356.50"
5/23/2001,"13,306.60"
5/24/2001,"13,434.30"
5/25/2001,"12,974.10"
5/28/2001,"12,978.20"
5/29/2001,"12,949.20"
5/30/2001,"12,727.50"
5/31/2001,"12,575.20"
6/1/2001,"12,473.80"
6/4/2001,"12,529.50"
6/5/2001,"12,485.20"
6/6/2001,"12,473.20"
6/7/2001,"12,498.70"
6/8/2001,"12,537.00"
6/11/2001,"12,614.10"
6/12/2001,"12,693.40"
6/13/2001,"12,792.50"
6/14/2001,"12,796.00"
6/15/2001,"12,793.40"
6/18/2001,"12,775.80"
6/19/2001,"12,836.10"
6/20/2001,"12,749.60"
6/21/2001,"12,764.50"
6/22/2001,"12,842.40"
6/25/2001,"12,829.00"
6/26/2001,"12,883.50"
6/27/2001,"12,912.80"
6/28/2001,"12,669.20"
6/29/2001,"12,729.00"
7/2/2001,"12,647.30"
7/3/2001,"12,651.70"
7/4/2001,"12,606.60"
7/5/2001,"12,550.70"
7/6/2001,"12,491.50"
7/9/2001,"12,544.00"
7/10/2001,"12,607.60"
7/11/2001,"12,615.00"
7/12/2001,"12,556.00"
7/13/2001,"12,561.10"
7/16/2001,"12,648.00"
7/17/2001,"12,606.60"
7/18/2001,"12,659.40"
7/19/2001,"12,733.80"
7/20/2001,"12,708.30"
7/23/2001,"12,661.10"
7/24/2001,"12,663.50"
7/25/2001,"12,652.40"
7/26/2001,"12,600.60"
7/27/2001,"12,546.30"
7/30/2001,"12,553.40"
7/31/2001,"12,531.90"
8/1/2001,"12,594.90"
8/2/2001,"12,575.70"
8/3/2001,"12,621.10"
8/6/2001,"12,587.80"
8/7/2001,"12,555.10"
8/8/2001,"12,558.10"
8/9/2001,"12,725.10"
8/10/2001,"12,995.70"
8/13/2001,"12,986.30"
8/14/2001,"12,933.80"
8/15/2001,"12,971.70"
8/16/2001,"12,997.60"
8/17/2001,"13,073.40"
8/20/2001,"13,038.50"
8/21/2001,"13,022.00"
8/22/2001,"13,000.80"
8/23/2001,"12,950.90"
8/24/2001,"12,854.30"
8/27/2001,"12,859.80"
8/28/2001,"12,777.30"
8/29/2001,"12,854.00"
8/30/2001,"12,833.50"
8/31/2001,"12,869.20"
9/3/2001,"12,884.90"
9/4/2001,"12,844.40"
9/5/2001,"12,791.80"
9/6/2001,"12,832.60"
9/7/2001,"12,930.30"
9/10/2001,"12,850.10"
9/11/2001,"13,606.70"
9/12/2001,"13,235.80"
9/13/2001,"13,323.10"
9/14/2001,"13,658.90"
9/17/2001,"14,032.00"
9/18/2001,"13,882.50"
9/19/2001,"13,833.10"
9/20/2001,"13,842.20"
9/21/2001,"14,048.80"
9/24/2001,"13,807.70"
9/25/2001,"13,783.70"
9/26/2001,"13,948.80"
9/27/2001,"13,869.80"
9/28/2001,"14,024.80"
10/1/2001,"13,943.00"
10/2/2001,"13,993.40"
10/3/2001,"13,898.70"
10/4/2001,"13,933.90"
10/5/2001,"13,977.60"
10/8/2001,"14,046.70"
10/9/2001,"13,954.80"
10/10/2001,"13,794.70"
10/11/2001,"13,540.10"
10/12/2001,"13,532.00"
10/15/2001,"13,534.40"
10/16/2001,"13,492.80"
10/17/2001,"13,516.80"
10/18/2001,"13,496.40"
10/19/2001,"13,407.60"
10/22/2001,"13,243.20"
10/23/2001,"13,244.90"
10/24/2001,"13,232.30"
10/25/2001,"13,284.40"
10/26/2001,"13,299.70"
10/29/2001,"13,364.40"
10/30/2001,"13,453.60"
10/31/2001,"13,377.20"
11/1/2001,"13,468.80"
11/2/2001,"13,432.40"
11/5/2001,"13,347.70"
11/6/2001,"13,386.80"
11/7/2001,"13,451.60"
11/8/2001,"13,443.20"
11/9/2001,"13,303.20"
11/12/2001,"13,437.20"
11/13/2001,"13,288.60"
11/14/2001,"13,372.70"
11/15/2001,"13,216.10"
11/16/2001,"13,170.50"
11/19/2001,"13,119.10"
11/20/2001,"13,096.10"
11/21/2001,"13,088.90"
11/22/2001,"13,098.80"
11/23/2001,"13,122.40"
11/26/2001,"13,084.80"
11/27/2001,"13,110.20"
11/28/2001,"13,168.50"
11/29/2001,"13,179.40"
11/30/2001,"13,204.70"
12/3/2001,"13,248.20"
12/4/2001,"13,243.60"
12/5/2001,"13,169.80"
12/6/2001,"13,137.20"
12/7/2001,"13,104.70"
12/10/2001,"13,035.40"
12/11/2001,"13,011.20"
12/12/2001,"13,070.60"
12/13/2001,"13,123.50"
12/14/2001,"13,258.20"
12/17/2001,"13,279.20"
12/18/2001,"13,331.80"
12/19/2001,"13,305.50"
12/20/2001,"13,192.10"
12/21/2001,"13,264.50"
12/24/2001,"13,292.30"
12/25/2001,"13,292.30"
12/26/2001,"13,325.60"
12/27/2001,"13,374.00"
12/28/2001,"13,338.40"
12/31/2001,"13,332.80"
1/1/2002,"13,332.80"
1/2/2002,"13,422.00"
1/3/2002,"13,446.50"
1/4/2002,"13,401.40"
1/7/2002,"13,436.90"
1/8/2002,"13,442.40"
1/9/2002,"13,568.70"
1/10/2002,"13,872.10"
1/11/2002,"13,827.40"
1/14/2002,"13,833.60"
1/15/2002,"13,715.50"
1/16/2002,"13,731.90"
1/17/2002,"13,757.00"
1/18/2002,"13,655.90"
1/21/2002,"13,612.50"
1/22/2002,"13,620.20"
1/23/2002,"13,537.80"
1/24/2002,"13,485.40"
1/25/2002,"13,484.10"
1/28/2002,"13,486.10"
1/29/2002,"13,444.80"
1/30/2002,"13,647.10"
1/31/2002,"13,694.40"
2/1/2002,"13,772.00"
2/4/2002,"13,964.80"
2/5/2002,"14,200.50"
2/6/2002,"14,573.70"
2/7/2002,"14,576.70"
2/8/2002,"14,804.20"
2/11/2002,"14,500.40"
2/12/2002,"14,538.50"
2/13/2002,"14,468.50"
2/14/2002,"14,549.30"
2/15/2002,"14,590.70"
2/18/2002,"14,463.10"
2/19/2002,"14,415.80"
2/20/2002,"14,154.30"
2/21/2002,"14,210.20"
2/22/2002,"14,268.60"
2/25/2002,"14,238.40"
2/26/2002,"14,327.50"
2/27/2002,"14,486.40"
2/28/2002,"14,465.50"
3/1/2002,"14,388.90"
3/4/2002,"14,474.50"
3/5/2002,"14,493.90"
3/6/2002,"14,242.80"
3/7/2002,"14,174.60"
3/8/2002,"14,096.10"
3/11/2002,"14,184.40"
3/12/2002,"14,307.10"
3/13/2002,"14,273.50"
3/14/2002,"14,187.30"
3/15/2002,"14,131.80"
3/18/2002,"14,219.90"
3/19/2002,"14,276.90"
3/20/2002,"14,216.00"
3/21/2002,"14,265.70"
3/22/2002,"14,344.70"
3/25/2002,"14,512.90"
3/26/2002,"14,428.90"
3/27/2002,"14,585.20"
3/28/2002,"14,702.30"
3/29/2002,"14,702.30"
4/1/2002,"14,702.30"
4/2/2002,"14,835.20"
4/3/2002,"14,841.20"
4/4/2002,"14,744.10"
4/5/2002,"14,691.80"
4/8/2002,"14,680.00"
4/9/2002,"14,597.50"
4/10/2002,"14,560.30"
4/11/2002,"14,727.50"
4/12/2002,"14,684.10"
4/15/2002,"14,677.90"
4/16/2002,"14,563.00"
4/17/2002,"14,714.60"
4/18/2002,"14,871.70"
4/19/2002,"14,749.00"
4/22/2002,"14,850.90"
4/23/2002,"14,820.20"
4/24/2002,"14,890.60"
4/25/2002,"15,039.90"
4/26/2002,"15,005.00"
4/29/2002,"15,162.90"
4/30/2002,"15,080.20"
5/1/2002,"15,087.60"
5/2/2002,"15,050.90"
5/3/2002,"15,196.50"
5/6/2002,"15,187.20"
5/7/2002,"15,269.30"
5/8/2002,"15,189.70"
5/9/2002,"15,115.10"
5/10/2002,"15,237.00"
5/13/2002,"15,220.50"
5/14/2002,"15,102.30"
5/15/2002,"15,103.60"
5/16/2002,"15,194.90"
